tenure,num_of_orders,days_since_last_purchase,total_spent,avg_order_value,num_complaints,discount_used,login_frequency,preferred_category,churn
38,97,98,3380.91,34.85,9,1,8,0,1
10,24,90,6609.79,275.41,9,1,22,3,1
40,20,109,2375.22,118.76,6,1,19,2,1
46,69,94,1138.85,16.51,9,1,11,0,1
24,30,80,369.65,12.32,2,1,27,3,1
35,88,94,2994.56,34.03,3,1,4,2,0
44,7,80,4018.13,574.02,3,0,22,3,0
48,36,38,5565.56,154.6,3,0,12,3,0
23,38,152,2998.22,78.9,8,0,4,2,1
17,80,134,9842.19,123.03,5,0,27,3,0
1,52,134,2988.28,57.47,9,1,25,3,1
55,15,26,4465.66,297.71,8,0,14,0,0
31,46,101,1122.43,24.4,3,0,23,3,0
31,23,169,2680.2,116.53,6,1,20,1,1
42,12,75,578.49,48.21,9,0,4,2,1
57,93,38,5639.14,60.64,8,1,4,3,0
55,44,83,7535.54,171.26,9,1,3,2,1
42,15,171,2037.53,135.84,2,0,26,1,1
53,93,143,3742.32,40.24,2,0,27,2,0
56,49,56,264.5,5.4,5,1,26,1,0
34,21,105,8411.27,400.54,7,0,27,1,0
9,15,31,7821.64,521.44,0,1,22,0,0
22,14,179,726.21,51.87,3,0,15,1,1
13,42,152,3712.19,88.39,7,0,17,0,1
25,80,58,9557.34,119.47,5,0,9,3,0
48,15,73,3981.07,265.4,1,1,28,0,0
18,63,132,5309.47,84.28,7,1,19,0,1
51,68,10,3616.9,53.19,0,0,26,3,0
12,27,73,6001.7,222.29,0,0,2,2,0
40,87,15,9783.75,112.46,6,1,9,2,0
17,93,98,9975.27,107.26,9,1,12,3,1
15,53,63,7769.68,146.6,2,1,23,1,0
42,52,19,4102.68,78.9,7,1,22,0,0
15,63,113,4994.88,79.28,8,0,2,2,1
15,73,63,3631.64,49.75,7,1,3,2,1
55,53,116,9857.19,185.98,0,1,12,1,0
39,57,21,7106.83,124.68,0,1,13,2,0
13,52,162,4544.42,87.39,5,1,3,2,1
17,43,145,219.94,5.11,0,0,11,2,1
32,7,146,5252.79,750.4,7,0,15,3,1
9,42,81,9840.89,234.31,5,0,9,2,1
40,4,66,5278.3,1319.58,4,1,22,2,0
20,69,179,1906.02,27.62,5,1,23,3,1
26,5,65,318.73,63.75,3,0,19,2,0
27,75,43,3611.57,48.15,0,0,23,1,0
21,92,57,9190.46,99.9,6,1,16,0,0
18,80,138,9965.89,124.57,9,1,28,3,1
13,41,37,9459.14,230.71,8,0,24,3,0
16,94,176,7321.26,77.89,3,1,6,2,1
9,4,120,5625.61,1406.4,3,0,3,0,1
12,2,69,5947.79,2973.9,8,1,23,1,1
44,67,56,5436.02,81.13,3,0,11,1,0
38,21,119,7099.79,338.09,9,1,9,0,1
19,70,164,4246.84,60.67,3,1,1,0,1
7,43,159,6725.12,156.4,7,1,13,1,1
57,82,55,1303.96,15.9,3,0,7,2,0
35,69,38,2730.38,39.57,8,1,9,0,0
48,9,15,8376.43,930.71,7,1,5,0,0
18,84,144,9047.11,107.7,4,1,22,2,1
16,28,77,5436.18,194.15,8,0,22,3,1
55,26,53,413.19,15.89,7,1,1,0,1
39,82,7,9277.04,113.13,9,0,13,2,0
4,83,55,7050.44,84.95,3,1,10,1,1
59,3,52,4198.88,1399.63,3,0,1,3,0
25,73,4,6023.95,82.52,0,0,3,0,0
32,95,43,4354.77,45.84,3,1,5,2,0
40,49,40,4706.86,96.06,7,0,3,3,0
13,17,121,8879.42,522.32,4,1,21,2,1
45,63,30,1694.73,26.9,5,1,4,1,0
17,55,138,1126.32,20.48,3,1,5,0,1
49,23,103,127.01,5.52,4,1,8,2,1
37,34,7,3208.6,94.37,9,0,21,0,0
6,69,164,1559.4,22.6,7,0,21,2,1
19,15,163,2277.86,151.86,8,0,15,0,1
13,47,167,211.27,4.5,2,0,10,0,1
57,3,164,2349.23,783.08,9,0,10,3,1
26,83,109,3393.84,40.89,3,1,23,2,0
14,28,20,412.52,14.73,0,1,20,2,0
31,3,49,6118.25,2039.42,4,0,20,0,0
54,4,96,5731.12,1432.78,3,0,9,0,0
4,88,59,1060.65,12.05,5,1,28,3,1
39,31,177,5990.6,193.25,5,0,26,1,1
8,45,90,9986.67,221.93,9,0,0,2,1
25,59,26,9450.24,160.17,5,0,21,0,0
13,45,36,126.44,2.81,2,0,16,3,0
32,75,171,7974.25,106.32,6,1,26,0,1
59,37,126,3600.69,97.32,2,1,7,2,0
38,65,43,730.15,11.23,5,0,25,3,0
38,9,99,3030.23,336.69,9,1,15,3,1
56,17,33,3285.19,193.25,0,0,24,0,0
28,65,100,5280.12,81.23,7,1,5,0,1
53,3,97,6644.73,2214.91,6,0,13,1,1
30,26,173,7515.65,289.06,8,1,24,1,1
3,53,45,2534.44,47.82,2,1,1,2,1
28,31,88,3285.53,105.98,7,1,8,2,1
3,26,143,3152.98,121.27,1,0,3,3,1
45,23,95,3691.09,160.48,8,1,18,2,1
54,30,17,9996.6,333.22,0,1,16,1,0
34,10,140,7801.64,780.16,9,0,0,1,1
16,72,22,9752.41,135.45,6,0,23,1,0
22,89,151,6961.8,78.22,9,0,1,0,1
32,64,90,4122.08,64.41,0,0,16,1,0
38,22,78,3958.47,179.93,5,0,1,1,1
8,15,140,4936.95,329.13,0,1,2,2,1
55,56,114,4227.01,75.48,3,0,3,1,0
8,74,68,8300.43,112.17,6,0,12,1,1
57,20,110,4703.52,235.18,1,1,26,0,0
6,47,179,3026.58,64.4,2,0,24,1,1
14,87,125,7771.12,89.32,3,0,22,2,1
32,53,141,8558.76,161.49,5,1,11,0,1
35,53,57,4262.25,80.42,8,1,20,3,0
10,1,55,6711.3,6711.3,3,0,4,1,1
3,2,82,682.16,341.08,5,0,13,1,1
59,58,107,5341.7,92.1,6,1,5,1,0
12,19,156,545.31,28.7,3,0,0,3,1
49,62,102,388.99,6.27,5,1,15,0,0
59,78,172,6167.96,79.08,2,1,5,0,0
31,72,147,3103.02,43.1,4,1,12,1,1
29,12,174,7451.12,620.93,9,0,12,3,1
5,26,111,8971.22,345.05,3,0,10,2,1
52,27,107,1479.97,54.81,6,0,15,3,1
25,29,102,7272.78,250.79,5,1,21,1,0
41,15,3,5193.75,346.25,6,0,13,3,0
31,46,148,1209.98,26.3,5,0,10,0,1
21,1,25,6550.77,6550.77,1,1,4,0,0
58,60,75,6133.72,102.23,6,0,25,0,0
20,92,61,5204.85,56.57,7,0,24,2,0
39,57,123,9272.06,162.67,6,1,25,3,0
22,3,55,5258.69,1752.9,3,1,9,1,1
4,18,163,9906.1,550.34,3,1,20,1,1
13,52,39,5141.37,98.87,4,0,24,0,0
45,60,83,1246.94,20.78,8,0,25,1,1
42,34,34,4757.67,139.93,4,0,14,2,0
50,96,113,1905.05,19.84,1,1,6,3,0
49,93,169,6011.62,64.64,4,0,2,2,1
20,89,150,6962.01,78.22,2,0,10,3,1
52,60,27,4737.51,78.96,9,0,8,3,0
13,26,149,1067.26,41.05,7,1,9,3,1
17,72,169,4739.55,65.83,9,0,22,1,1
54,19,31,906.4,47.71,9,1,3,1,1
36,22,155,6853.05,311.5,1,0,29,1,0
33,93,165,7924.65,85.21,3,1,27,1,0
1,33,137,9627.57,291.74,4,1,24,1,1
15,38,83,1573.14,41.4,3,0,21,1,0
13,35,170,5370.96,153.46,4,0,24,0,1
17,67,164,5718.62,85.35,9,1,19,0,1
24,83,10,9232.52,111.24,3,1,25,0,0
58,10,40,6310.04,631.0,2,0,17,2,0
8,91,54,1540.55,16.93,0,1,28,2,0
50,15,167,4419.88,294.66,3,1,13,2,1
27,11,135,6582.15,598.38,8,1,8,3,1
45,90,4,7032.82,78.14,0,0,25,3,0
23,24,143,8644.43,360.18,6,1,27,2,1
46,77,176,1887.02,24.51,2,0,29,0,0
8,96,6,9520.27,99.17,7,0,19,1,0
8,4,73,685.48,171.37,5,0,15,1,1
59,13,163,9839.25,756.87,0,1,26,1,0
26,73,58,8591.89,117.7,9,1,1,3,1
47,57,77,6636.7,116.43,4,1,22,2,0
59,98,19,7376.46,75.27,7,0,6,0,0
13,37,62,819.65,22.15,2,0,4,1,1
39,48,71,510.65,10.64,3,0,20,2,0
37,71,138,1107.48,15.6,6,0,23,2,1
49,1,25,964.86,964.86,5,0,21,3,0
28,60,172,5519.07,91.98,6,0,16,3,1
25,12,127,2232.9,186.08,8,0,10,3,1
16,21,58,8616.04,410.29,8,0,29,3,1
55,11,153,4512.91,410.26,1,1,27,2,0
2,44,120,6985.55,158.76,2,1,3,3,1
54,58,111,6563.44,113.16,3,1,16,1,0
18,44,168,3266.55,74.24,5,1,20,0,1
17,78,76,2507.36,32.15,4,0,4,3,1
30,98,70,3490.32,35.62,5,1,3,1,1
39,34,138,7986.92,234.91,7,0,24,0,1
13,25,66,5904.14,236.17,1,1,23,3,0
32,4,120,2610.03,652.51,5,0,29,3,1
50,64,153,8196.68,128.07,8,1,9,0,1
29,90,87,642.12,7.13,4,1,29,1,0
46,16,139,7021.92,438.87,0,1,2,1,1
30,10,122,4447.1,444.71,7,0,20,2,1
18,66,164,7339.77,111.21,3,1,5,2,1
13,35,49,9281.87,265.2,7,1,20,3,0
43,83,48,7525.34,90.67,3,1,7,1,0
21,6,115,4475.46,745.91,7,1,4,1,1
30,19,87,1594.66,83.93,8,1,7,3,1
21,59,7,8082.87,137.0,4,0,9,0,0
48,53,77,4660.98,87.94,4,0,25,0,0
55,8,179,845.59,105.7,1,1,29,2,0
17,78,145,7218.65,92.55,8,0,18,3,1
40,10,160,2989.33,298.93,3,1,20,0,1
19,67,154,583.99,8.72,2,1,3,3,1
52,38,121,9037.24,237.82,1,1,28,1,0
15,29,124,4882.7,168.37,2,1,26,0,0
9,15,150,2881.51,192.1,3,0,5,0,1
52,87,141,7192.23,82.67,8,1,2,0,1
10,23,125,8870.43,385.67,5,1,27,1,1
44,82,12,103.04,1.26,9,0,25,2,0
31,46,71,6909.74,150.21,4,1,3,3,1
53,83,1,7693.42,92.69,8,1,26,0,0
23,28,161,2178.28,77.8,7,0,3,1,1
52,26,119,4947.28,190.28,5,0,4,0,1
30,10,142,983.93,98.39,2,1,26,3,1
33,47,111,7492.82,159.42,6,1,14,3,1
57,4,64,8489.81,2122.45,9,1,15,0,0
52,55,43,1171.05,21.29,5,0,5,1,0
9,66,41,8182.96,123.98,7,1,17,0,0
54,67,115,7738.54,115.5,5,1,25,1,0
47,7,39,3534.44,504.92,9,1,11,2,1
1,55,1,6933.87,126.07,3,1,23,0,0
44,80,41,100.48,1.26,9,0,19,1,0
35,31,173,9324.8,300.8,6,0,6,0,1
11,74,88,5548.79,74.98,6,1,22,3,0
34,19,98,6241.35,328.49,7,0,11,3,1
16,28,88,6680.13,238.58,1,1,13,0,1
9,81,79,5657.55,69.85,5,0,12,0,1
32,28,141,8581.96,306.5,2,0,25,1,0
15,19,71,6136.05,322.95,7,0,10,1,1
12,87,137,9086.82,104.45,3,1,10,3,1
33,20,99,5865.08,293.25,3,1,1,1,1
45,13,151,1794.11,138.01,1,0,13,3,1
14,77,175,9144.27,118.76,5,1,14,2,1
57,43,167,6848.11,159.26,5,0,22,0,0
57,11,87,7022.47,638.41,0,1,27,1,0
8,48,154,9856.27,205.34,7,0,0,3,1
8,15,1,844.45,56.3,2,0,11,3,0
27,17,142,4343.07,255.47,0,1,13,0,1
12,54,112,2467.04,45.69,9,1,17,0,1
1,50,74,6341.22,126.82,0,0,20,0,0
43,28,65,8087.44,288.84,0,1,23,1,0
40,83,69,9666.48,116.46,4,0,27,2,0
42,4,67,4600.5,1150.12,4,0,22,2,0
51,22,177,7883.56,358.34,0,1,2,2,0
11,86,50,9178.81,106.73,4,1,28,2,0
39,39,58,6864.92,176.02,6,1,25,3,0
43,34,53,2503.05,73.62,4,1,24,1,0
31,97,91,6117.76,63.07,8,0,11,2,1
17,44,115,9702.53,220.51,3,0,28,2,0
33,42,118,9876.78,235.16,8,0,4,1,1
32,40,57,6459.36,161.48,7,1,2,1,1
58,97,86,8881.18,91.56,0,1,6,0,0
29,12,18,2083.46,173.62,3,0,15,0,0
21,2,16,2536.18,1268.09,6,1,19,2,0
21,28,130,9533.59,340.49,0,1,16,3,0
40,74,13,1438.83,19.44,7,1,20,0,0
23,86,173,1991.95,23.16,1,0,26,1,1
56,81,80,4263.43,52.63,7,0,7,0,0
6,90,43,5936.88,65.97,3,1,14,0,0
22,67,54,6077.79,90.71,7,0,27,1,0
50,71,159,2990.56,42.12,0,0,19,2,0
38,72,137,9214.08,127.97,4,0,14,0,0
37,84,73,9159.49,109.04,8,0,22,0,0
45,76,48,3981.47,52.39,6,0,7,2,0
51,99,18,4399.49,44.44,2,1,24,0,0
54,81,11,7054.72,87.1,3,0,10,3,0
8,92,84,6663.66,72.43,9,1,24,2,1
41,10,19,3884.74,388.47,6,1,20,3,0
49,86,100,4201.02,48.85,5,0,21,1,0
35,57,116,3545.59,62.2,3,0,22,3,0
51,97,90,2430.31,25.05,2,0,9,1,0
11,86,74,4635.57,53.9,1,0,17,2,0
24,37,24,6895.7,186.37,9,1,8,1,1
49,77,13,7445.47,96.69,8,1,15,1,0
21,91,125,7810.85,85.83,2,1,0,1,1
51,64,116,3809.85,59.53,6,0,29,1,0
2,79,174,7669.9,97.09,0,1,21,3,1
40,86,157,164.51,1.91,7,1,5,1,1
19,94,164,4822.79,51.31,0,0,29,1,0
39,40,71,7959.65,198.99,1,0,22,0,0
28,98,126,6337.44,64.67,0,0,1,0,0
59,60,145,4793.22,79.89,3,1,12,0,0
17,98,176,6481.96,66.14,1,0,21,1,1
6,48,152,9078.77,189.14,0,1,5,0,1
19,99,119,5707.18,57.65,0,0,8,3,0
56,19,91,8017.88,421.99,1,1,13,2,0
38,72,85,9809.35,136.24,5,1,23,2,0
28,33,108,7085.13,214.7,1,0,20,2,0
2,44,127,5775.93,131.27,1,1,6,0,1
38,92,121,471.11,5.12,7,0,22,1,1
55,37,129,3807.33,102.9,4,0,4,2,1
37,89,6,5697.88,64.02,7,0,6,3,0
51,36,78,7992.35,222.01,7,1,2,0,1
52,81,38,4437.24,54.78,1,1,22,0,0
4,88,161,9604.58,109.14,6,1,12,3,1
22,21,116,2790.76,132.89,8,0,21,1,1
26,2,102,7471.22,3735.61,7,1,11,1,1
49,31,8,4248.41,137.05,8,1,5,3,1
43,97,78,4911.29,50.63,7,0,1,3,1
36,30,112,8044.77,268.16,3,0,14,0,0
58,76,148,3032.53,39.9,9,0,14,3,1
13,44,55,1058.44,24.06,6,0,17,1,1
52,12,48,5250.53,437.54,8,0,22,1,0
58,51,88,5335.07,104.61,8,0,16,1,0
32,49,10,7991.96,163.1,3,0,24,1,0
17,24,52,9686.36,403.6,6,1,2,1,1
41,24,178,647.48,26.98,5,0,21,0,1
36,60,34,5957.73,99.3,2,0,2,3,0
55,11,164,6844.66,622.24,9,0,27,3,1
46,13,61,9859.43,758.42,5,0,8,2,0
19,91,144,9431.64,103.64,7,0,9,0,1
58,72,79,7153.26,99.35,1,1,11,0,0
35,74,18,5265.72,71.16,2,0,22,0,0
46,72,71,1699.09,23.6,7,1,0,0,1
40,64,175,3903.35,60.99,3,1,3,0,1
56,20,86,5892.71,294.64,3,0,29,1,0
59,72,32,7279.48,101.1,1,0,20,2,0
28,73,43,6390.46,87.54,9,0,22,1,0
1,71,83,7169.82,100.98,0,1,22,2,0
42,78,168,4348.61,55.75,6,0,4,0,1
18,28,163,7303.51,260.84,3,1,27,0,1
48,2,69,1523.04,761.52,5,1,16,3,0
40,43,50,1709.6,39.76,7,0,20,0,1
33,8,12,1712.04,214.0,6,0,4,0,1
12,13,85,8919.56,686.12,6,1,3,0,1
8,85,123,852.74,10.03,5,1,28,0,1
24,92,58,8034.93,87.34,3,0,21,0,0
16,35,83,2412.35,68.92,3,0,14,2,1
50,23,177,4737.46,205.98,8,1,23,3,1
4,46,112,9167.97,199.3,4,1,9,0,1
38,15,128,5900.78,393.39,8,0,4,0,1
44,2,36,2180.17,1090.08,8,1,13,0,0
27,61,54,2912.49,47.75,3,0,23,2,0
9,76,47,9212.42,121.22,1,0,27,2,0
47,64,115,4328.72,67.64,1,0,20,3,0
16,52,160,5911.16,113.68,8,1,12,0,1
56,36,124,4653.33,129.26,8,1,18,3,1
12,67,160,3846.54,57.41,2,1,7,1,1
31,69,165,2310.46,33.48,4,0,11,2,1
24,67,96,6893.3,102.89,4,0,19,0,0
55,47,107,7210.6,153.42,1,0,29,2,0
14,83,120,2821.36,33.99,1,1,18,3,1
45,2,101,7911.21,3955.6,9,0,18,1,1
25,44,103,8559.9,194.54,0,0,5,0,0
34,64,166,9214.68,143.98,1,0,7,2,1
3,81,158,1696.0,20.94,6,1,9,1,1
58,78,32,3108.84,39.86,0,1,20,3,0
24,28,66,8617.5,307.77,0,1,16,3,0
54,91,179,2065.55,22.7,8,1,0,2,1
42,54,11,134.34,2.49,1,1,18,2,0
9,74,148,8721.19,117.85,3,1,11,0,1
26,67,37,3331.85,49.73,2,1,27,3,0
20,36,102,4203.53,116.76,3,0,21,0,1
40,63,49,4518.71,71.73,6,0,1,2,1
10,25,19,8497.92,339.92,9,0,16,1,1
19,86,168,3445.13,40.06,1,0,6,0,1
3,48,7,8933.57,186.12,1,1,13,3,0
24,39,133,6207.7,159.17,8,1,13,2,1
5,47,42,5320.14,113.19,5,0,11,2,1
3,94,88,3323.58,35.36,6,0,15,0,1
58,21,176,2512.75,119.65,4,1,17,0,1
27,30,135,6278.18,209.27,4,1,7,2,1
16,92,11,4524.25,49.18,3,1,1,0,0
49,31,177,9114.11,294.0,7,0,10,2,1
15,26,158,4967.22,191.05,6,1,0,3,1
35,22,41,5166.77,234.85,9,0,9,1,1
12,21,3,4225.56,201.22,1,1,17,0,0
41,1,40,7913.7,7913.7,1,1,15,3,0
53,37,51,4305.91,116.38,5,0,1,3,0
44,77,32,2766.49,35.93,0,1,22,0,0
26,85,48,8634.11,101.58,6,0,16,3,0
47,46,71,6008.6,130.62,7,1,15,2,0
34,9,148,5955.95,661.77,9,1,18,0,1
23,17,89,6147.14,361.6,7,0,4,1,1
31,47,109,7216.51,153.54,2,1,27,2,0
50,85,35,3199.37,37.64,6,1,22,3,0
20,95,108,435.06,4.58,0,1,29,3,0
12,59,152,8124.87,137.71,2,1,5,1,1
23,54,40,1376.16,25.48,5,1,23,1,0
4,86,52,7246.02,84.26,8,1,16,3,1
23,12,112,914.92,76.24,4,1,15,1,1
48,64,39,3815.55,59.62,4,1,15,1,0
55,6,68,723.96,120.66,8,1,6,3,1
48,53,76,5269.92,99.43,8,0,15,2,0
1,16,65,6566.04,410.38,5,1,8,0,1
54,90,62,1797.19,19.97,4,1,22,3,0
25,5,2,3779.11,755.82,9,1,5,1,0
2,73,134,9309.37,127.53,1,0,15,1,1
30,46,122,4479.65,97.38,7,0,8,2,1
3,14,75,8045.18,574.66,7,0,28,3,1
58,44,171,9279.13,210.89,6,0,3,3,1
21,63,40,9746.02,154.7,7,0,27,1,0
25,94,89,8993.39,95.67,2,0,25,3,0
20,52,167,3242.31,62.35,2,1,21,1,1
49,26,28,9629.47,370.36,1,0,5,1,0
52,53,80,8142.71,153.64,0,1,29,1,0
22,29,63,8388.04,289.24,2,1,25,0,0
21,19,140,250.21,13.17,2,1,13,1,1
33,47,41,9546.96,203.13,6,0,2,2,0
52,8,29,7803.09,975.39,9,1,22,3,0
38,23,23,7702.88,334.91,8,1,16,0,0
15,35,80,907.09,25.92,0,0,10,3,0
58,95,51,2402.43,25.29,7,0,23,2,0
58,53,112,9626.39,181.63,0,1,7,0,0
46,99,105,5056.7,51.08,2,0,7,3,0
52,96,45,4038.79,42.07,3,0,24,0,0
15,58,90,8415.41,145.09,7,1,3,1,1
46,5,150,964.67,192.93,0,1,14,1,1
25,16,138,4227.73,264.23,1,1,15,3,0
21,17,135,3819.44,224.67,4,1,21,2,1
24,32,89,3563.53,111.36,5,1,10,0,1
57,96,15,3146.15,32.77,4,1,27,0,0
58,52,77,2179.74,41.92,2,1,6,3,0
5,20,106,1811.82,90.59,9,1,17,1,1
6,66,174,6440.02,97.58,6,0,5,0,1
49,84,90,9202.01,109.55,0,0,23,1,0
43,82,87,5137.63,62.65,1,0,3,1,0
48,1,61,3049.95,3049.95,8,0,4,2,1
44,58,108,1675.69,28.89,3,0,23,1,0
47,93,61,8318.42,89.45,7,1,2,1,0
23,93,51,9717.77,104.49,8,0,5,0,1
4,83,166,3556.64,42.85,6,0,13,2,1
27,44,12,2980.41,67.74,0,1,0,2,0
18,6,77,6054.78,1009.13,4,0,19,3,1
21,50,112,7775.76,155.52,5,1,13,3,1
28,72,66,4608.49,64.01,7,0,5,3,1
35,88,167,6337.72,72.02,9,0,2,2,1
22,20,167,7193.84,359.69,7,1,16,1,1
40,14,115,9609.86,686.42,8,0,21,2,1
23,5,30,1733.87,346.77,8,0,13,1,1
3,41,105,9974.09,243.27,3,0,18,3,1
40,40,176,3982.35,99.56,5,1,23,3,1
50,34,31,7259.68,213.52,2,1,6,1,0
10,80,153,5766.9,72.09,0,1,10,1,1
25,45,179,4918.02,109.29,5,1,6,3,1
52,71,13,7010.95,98.75,0,1,12,1,0
49,80,128,4017.96,50.22,8,0,27,2,1
8,71,170,1348.49,18.99,5,0,23,3,1
55,27,101,4940.04,182.96,0,1,22,2,0
11,78,67,5266.97,67.53,2,1,20,3,0
5,78,80,2098.83,26.91,0,0,25,0,0
58,44,103,9362.63,212.79,1,1,23,2,0
45,33,19,2352.01,71.27,5,0,13,0,0
53,33,174,4151.35,125.8,6,1,23,3,1
55,44,143,1633.8,37.13,0,1,10,2,0
37,20,32,5404.39,270.22,9,0,7,2,1
56,36,177,3145.61,87.38,4,0,11,2,1
59,7,149,4943.8,706.26,5,1,14,1,1
45,32,65,2323.71,72.62,3,1,9,2,0
38,67,27,632.37,9.44,5,0,21,2,0
29,39,151,7814.34,200.37,4,0,1,0,1
5,93,47,6446.75,69.32,6,1,23,2,1
9,24,12,3473.32,144.72,3,0,12,1,0
59,86,85,570.19,6.63,0,1,9,2,0
48,70,66,8669.19,123.85,1,1,16,0,0
2,88,133,1780.97,20.24,5,1,24,2,1
1,87,137,9314.35,107.06,9,1,24,2,1
40,54,148,4838.09,89.59,1,1,21,0,0
51,38,110,3469.83,91.31,4,1,9,3,1
30,74,82,7443.42,100.59,3,1,21,2,0
11,80,125,8780.71,109.76,6,0,5,3,1
28,75,63,3770.06,50.27,3,0,26,0,0
44,32,72,4132.7,129.15,6,1,19,0,0
12,45,98,4388.27,97.52,7,0,0,3,1
39,61,73,9231.0,151.33,6,1,16,1,0
26,70,71,6956.38,99.38,1,1,0,1,0
13,88,30,2551.7,29.0,0,0,4,0,0
59,97,125,1931.5,19.91,4,0,28,1,0
8,53,16,2380.64,44.92,6,1,14,1,1
54,51,133,2709.28,53.12,0,0,22,0,0
28,76,157,2378.82,31.3,7,1,0,2,1
58,56,47,6619.21,118.2,2,0,16,2,0
30,27,101,1247.74,46.21,6,1,13,2,1
9,38,107,3934.85,103.55,2,1,12,1,1
39,62,126,6288.03,101.42,3,1,27,3,0
31,18,22,2979.51,165.53,7,0,10,1,0
58,64,83,746.22,11.66,1,1,11,2,0
21,77,163,910.06,11.82,5,1,5,0,1
56,30,60,1347.07,44.9,9,0,10,0,1
47,49,58,8374.85,170.92,8,0,1,0,0
34,41,3,6612.85,161.29,9,1,17,1,0
55,13,162,738.77,56.83,8,0,11,3,1
31,34,45,3971.58,116.81,4,1,28,2,0
52,94,50,2857.99,30.4,2,1,22,0,0
25,25,2,5822.6,232.9,5,1,14,2,0
12,66,15,5275.78,79.94,8,0,8,2,1
1,18,165,4863.13,270.17,5,0,7,1,1
55,5,143,3213.67,642.73,3,0,17,0,1
22,19,96,1464.22,77.06,4,1,15,1,1
40,42,85,7449.53,177.37,6,1,29,2,0
37,18,111,8810.58,489.48,9,1,22,2,1
47,32,23,9447.09,295.22,2,0,20,2,0
1,21,99,680.33,32.4,8,0,28,0,1
1,10,37,7425.1,742.51,0,1,26,0,0
57,37,107,7292.38,197.09,7,0,9,0,0
42,49,41,9476.39,193.4,4,0,11,2,0
54,86,57,2603.85,30.28,9,0,29,2,0
42,13,97,7447.57,572.89,8,0,28,3,0
21,55,25,640.8,11.65,1,1,19,0,0
15,17,110,6349.33,373.49,0,1,11,2,0
17,9,37,3573.39,397.04,9,1,29,2,1
22,88,40,7712.2,87.64,6,0,9,3,0
38,44,85,8646.71,196.52,9,0,13,3,1
35,78,46,3711.73,47.59,8,0,3,2,0
45,46,102,5303.3,115.29,4,1,14,0,0
16,8,98,1262.3,157.79,3,0,19,1,1
8,37,19,4227.38,114.25,3,1,8,1,0
47,19,91,3671.92,193.26,7,1,6,1,1
17,63,137,1912.92,30.36,0,1,6,0,0
17,92,69,8955.34,97.34,0,0,29,2,0
54,46,5,1566.07,34.04,7,1,19,1,0
26,94,154,6393.82,68.02,1,1,8,1,1
13,71,147,8912.41,125.53,9,0,23,0,1
17,26,158,9128.49,351.1,5,1,9,2,1
38,46,48,7953.07,172.89,1,0,19,2,0
17,46,112,1843.8,40.08,4,1,12,0,1
48,75,144,8192.57,109.23,2,0,5,1,0
14,14,18,2837.99,202.71,6,1,3,2,1
45,85,149,9231.74,108.61,8,1,16,2,1
6,63,31,7119.96,113.02,1,1,20,1,0
35,72,129,7874.15,109.36,6,0,25,0,1
46,3,131,941.82,313.94,7,0,13,1,1
14,28,25,5869.37,209.62,9,0,26,3,1
47,29,8,8229.31,283.77,7,1,2,2,0
8,87,62,8629.74,99.19,6,0,0,0,1
15,18,135,383.45,21.3,3,0,17,1,1
54,35,7,9397.68,268.51,3,0,1,1,0
27,77,136,529.05,6.87,9,0,7,0,1
13,76,19,6183.73,81.36,8,1,15,2,0
49,47,145,6964.54,148.18,9,1,3,0,1
31,5,139,1162.72,232.54,8,1,18,3,1
53,75,111,575.32,7.67,4,1,19,0,0
56,59,177,7870.63,133.4,6,1,9,3,1
35,75,11,3908.24,52.11,6,1,16,2,0
6,59,41,1160.41,19.67,8,0,16,1,1
5,47,114,7650.41,162.77,6,1,20,3,1
22,95,92,8506.71,89.54,7,0,6,3,1
58,95,75,5915.12,62.26,6,1,8,0,0
49,13,67,1696.24,130.48,3,0,6,0,0
23,78,168,250.7,3.21,1,1,26,1,1
25,89,5,7037.94,79.08,2,1,20,2,0
34,33,116,5546.38,168.07,6,1,2,3,1
26,97,150,6542.89,67.45,8,1,23,1,1
47,62,118,8150.53,131.46,1,0,11,3,0
5,79,165,4398.85,55.68,6,0,22,1,1
26,16,11,1332.7,83.29,3,1,3,0,0
20,44,44,9405.83,213.77,6,1,16,0,0
6,58,77,5498.1,94.79,4,0,28,2,0
6,6,118,6191.41,1031.9,6,1,2,0,1
59,89,116,9340.77,104.95,5,1,10,1,0
50,15,67,9322.68,621.51,1,0,7,3,0
18,4,13,5763.74,1440.94,6,0,1,1,1
4,56,92,3046.35,54.4,4,0,24,2,1
17,64,11,9971.42,155.8,8,0,13,0,1
57,68,139,6840.09,100.59,0,1,3,0,0
14,94,85,4143.52,44.08,0,1,15,3,0
14,34,85,5642.38,165.95,1,1,13,2,1
13,91,135,4216.76,46.34,7,1,6,2,1
7,95,17,8894.22,93.62,8,0,9,0,0
44,56,48,4876.74,87.08,6,1,11,2,0
55,32,142,8252.93,257.9,0,1,22,1,0
15,9,97,8417.75,935.31,6,0,27,2,1
19,63,75,8260.89,131.13,7,1,7,1,1
43,72,162,7249.67,100.69,6,0,22,1,1
47,78,137,8563.29,109.79,4,0,10,1,0
44,33,77,3933.57,119.2,6,0,19,0,1
35,87,128,1235.17,14.2,9,0,12,1,1
17,21,37,8440.3,401.92,1,0,11,3,0
35,55,30,5031.87,91.49,8,1,6,2,0
19,76,169,1361.02,17.91,1,1,20,1,1
